precio,m2,dormitorios,banos,estacionamiento,enlace
500000,60,3,2,0,https://portalinmobiliario.com/MLC-3919826180-depto-cond-los-tamarindos-ii-vacio-149176-_JM
750000,92,3,2,1,https://portalinmobiliario.com/MLC-3919826364-departamento-amoblado-en-coquimbo-_JM
600000,57,3,2,0,https://portalinmobiliario.com/MLC-3919827452-se-arriendo-departamento-99395-_JM
450000,48,3,1,0,https://portalinmobiliario.com/MLC-3919828170-la-serena-arriendo-depto-amoblado-3d1b-_JM
530000,46,2,1,0,https://portalinmobiliario.com/MLC-3919829284-arriendo-ano-corrido-edificio-marina-oceano-_JM
390000,70,3,1,1,https://portalinmobiliario.com/MLC-3919829362-se-arrienda-depto-amoblado-marzo-a-diciembre-_JM
500000,55,2,1,1,https://portalinmobiliario.com/MLC-3919829472-arriendo-ano-corrido-herradura-_JM
750000,85,3,2,0,https://portalinmobiliario.com/MLC-3919831648-penultimo-piso-depto-amoblado-en-arriendo-ano-corrido-_JM
600000,72,2,2,0,https://portalinmobiliario.com/MLC-3919835064-barrio-universitario-6-ano-corrido-2d-y-2b-la-serena-_JM
430000,55,2,1,1,https://portalinmobiliario.com/MLC-3919835072-depto-ano-corrido-2d-1b-marina-sol-2-penuelas-coquimbo-_JM
500000,66,3,1,0,https://portalinmobiliario.com/MLC-3919835092-arriendo-depto-3d-y-1b-ano-corrido-inacap-la-serena-_JM
750000,77,2,2,0,https://portalinmobiliario.com/MLC-3922940708-dep-2d-en-suite-laguna-del-mar-la-serena-115714-_JM
580000,73,3,2,1,https://portalinmobiliario.com/MLC-3922945524-departamento-arriendo-ano-corrido-sector-el-milagr-_JM
460000,64,2,1,1,https://portalinmobiliario.com/MLC-3922958410-dep-2d-grandes-piscinas-costa-la-herradura-94534-_JM
600000,58,2,2,0,https://portalinmobiliario.com/MLC-3922961790-arriendo-dpto-ano-corrido-2d72b1e-y-bodega-san-joaquin-_JM
470000,42,1,1,1,https://portalinmobiliario.com/MLC-3923946778-departamento-en-arriendo-de-1-dorm-santa-rosa-del-mar-_JM
650000,59,2,2,0,https://portalinmobiliario.com/MLC-3923958232-hermoso-dpto-arriendo-ano-corrido-av-del-mar-amoblado-_JM
600000,68,2,2,1,https://portalinmobiliario.com/MLC-3923959196-arriendo-departamento-amoblado-club-oceano-coquimbo-_JM
550000,65,3,2,0,https://portalinmobiliario.com/MLC-3923964684-se-arrienda-ano-corrido-3d-2b-amoblado-sector-enjoy-ggcc-inc-_JM
550000,56,3,1,1,https://portalinmobiliario.com/MLC-3923972884-arriendo-depto-3d1b-playa-la-herradura-diario-o-ano-corrido-_JM
500000,51,2,1,1,https://portalinmobiliario.com/MLC-3923976916-lindo-departamento-_JM
480000,40,3,1,1,https://portalinmobiliario.com/MLC-3923980780-departamento-3-dormitorios-en-condominio-puerto-bahia-_JM
750000,75,2,2,0,https://portalinmobiliario.com/MLC-3923986794-depto-amoblado-en-av-juan-cisternas-_JM
520000,51,2,1,0,https://portalinmobiliario.com/MLC-3923986796-depto-sin-amoblar-en-segunda-linea-de-av-del-mar-_JM
490000,54,2,2,1,https://portalinmobiliario.com/MLC-3923986938-lindo-y-acogedor-departamento-en-condominio-altos-del-valle-_JM
500000,54,2,2,0,https://portalinmobiliario.com/MLC-3923990812-se-arrienda-ano-corrido-2-dorm-2-banos-puertas-del-mar-_JM
440000,50,3,1,1,https://portalinmobiliario.com/MLC-3927234362-av-balmaceda-con-regimiento-arica-_JM
400000,28,1,1,1,https://portalinmobiliario.com/MLC-3927235560-marzo-a-diciembre-a-pasos-del-faro-y-universidades-_JM
620000,68,2,2,0,https://portalinmobiliario.com/MLC-3927237356-impecable-departamento-ubicacion-privilegiada-157661-_JM
990000,100,3,2,0,https://portalinmobiliario.com/MLC-3927262680-departamento-en-arriendo-en-la-serena-_JM
500000,45,2,1,0,https://portalinmobiliario.com/MLC-3927263022-departamento-en-arriendo-de-2-dorm-el-milagro-_JM
500000,50,2,2,1,https://portalinmobiliario.com/MLC-3927265634-hermoso-depto-praderas-del-milagro-_JM
650000,72,3,2,1,https://portalinmobiliario.com/MLC-3927266002-depto-amoblado-ano-corrido-a-pasos-del-mar-en-la-serena-_JM
550000,60,2,2,1,https://portalinmobiliario.com/MLC-3927266444-departamento-los-nisperos-id-166945-_JM
1500000,163,3,3,1,https://portalinmobiliario.com/MLC-3927274084-amplio-departamento-lomas-de-penuelas-_JM
650000,69,2,2,1,https://portalinmobiliario.com/MLC-3927277968-departamento-con-espectacular-vista-a-la-playa-muy-luminoso-_JM
800000,75,3,2,1,https://portalinmobiliario.com/MLC-3927278780-departamento-semi-amoblado-ano-corrido-a-pasos-del-_JM
500000,52,2,1,0,https://portalinmobiliario.com/MLC-3927279302-se-arrienda-departamento-nuevo-cercano-a-inacap-la-serena-_JM
500000,55,2,2,1,https://portalinmobiliario.com/MLC-3927279356-departamento-avenida-los-pescadores-id-166968-_JM
780000,105,4,3,1,https://portalinmobiliario.com/MLC-3927279378-departamento-acceso-a-dario-salas-id-164935-_JM
650000,75,3,2,1,https://portalinmobiliario.com/MLC-3927281536-amplio-departamento-amoblado-sector-costanera-coquimbo-_JM
450000,28,1,1,1,https://portalinmobiliario.com/MLC-3927300188-ano-corrido-av-francisco-de-aguirre-a-pasos-del-faro-_JM
650000,90,3,2,0,https://portalinmobiliario.com/MLC-3927306394-se-arrienda-ano-corrido-3d-2b-avenida-del-mar-sector-huente-_JM
1500000,180,4,3,1,https://portalinmobiliario.com/MLC-3927307818-arriendo-hermoso-penthouse-a-pasos-de-av-mar-148150-_JM
700000,76,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/arriendo-condominio-costa-herradura/477b0aaf37f23b9e9c7074402282f4ad480ad213?utm_source=arriendo/departamento/coquimbo
450000,35,2,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/arriendo-de-departamento-hasta-diciembre-en-penuelas-norte/e24d130ec6c211aa8b2e1ae0c4ba9d4525e09767?utm_source=arriendo/departamento/coquimbo
550000,49,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/arriendo-departamento-avda-los-pescadores/fed359daf688ed8b7c8e55c6bda04934503ea506?utm_source=arriendo/departamento/coquimbo
700000,66,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/arriendo-departamento-en-avda-costanera/8cab7bc301e74a34286f9e649855267705ef36d0?utm_source=arriendo/departamento/coquimbo
490000,44,2,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/arriendo-departamento-en-avdalos-pescadores/fe7c7bcb3b1407c90b729dab89d37be636f9634b?utm_source=arriendo/departamento/coquimbo
650000,62,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/arriendo-marzo-a-diciembre-en-avenida-costanera/575bf65437f94384b27c66e8b32fa4e7cad62e5a?utm_source=arriendo/departamento/coquimbo
720000,80,3,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/departamento-ano-corrido/5d90344a04c6b56c8a4eb95da7b4b4c0075fbf82?utm_source=arriendo/departamento/coquimbo
420000,58,3,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/departamento-en-arriendo-de-3-dorm-1-bano-en-coquimbo/1cd878e014206df220aae2b3b6b7a3e8885b2fce?utm_source=arriendo/departamento/coquimbo
450000,55,3,1,0,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/departamento-en-arriendo-de-3-dorm-1bano-estacen-coquimbo/f5d03b50f37fa8bc07f72e519120610706ea10d8?utm_source=arriendo/departamento/coquimbo
500000,58,3,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/se-arrienda-departamento-en-palmas-de-penuelas/aad835e2ad256247c29d45cf63d659dcad5c0472?utm_source=arriendo/departamento/coquimbo
850000,104,3,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/coquimbo/se-arrienda-depto-sin-amoblar-primera-linea-penuelas-vista-al-mar-/c8078ffe37509c33fd776e1482803bf43960db68?utm_source=arriendo/departamento/coquimbo
1300000,134,3,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/arriendo-ano-corrido-duplex-condominio-laguna-del-mar/7b7b12c1ed2f4008d35a6ab6eed6117e7cd278ea?utm_source=arriendo/departamento/coquimbo
550000,57,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/arriendo-de-departamento-en-anibal-pinto/f5e1693de1f01b92b41e67a395e8fa2eabbfa6bd?utm_source=arriendo/departamento/coquimbo
1350000,100,3,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/arriendo-de-departamento-en-avenida-del-mar/dd57223ffc89535498854904eb12f9a65b1307cf?utm_source=arriendo/departamento/coquimbo
450000,58,3,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/arriendo-departamento-en-condominio-espacio-la-florida/aa666667e72e3c2103aa04b6b8b200804c720a17?utm_source=arriendo/departamento/coquimbo
580000,73,3,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/arriendo-departamento-en-el-milagro/70f0ac4d3757ec9d8b7d80e462cdb68b2f780d0b?utm_source=arriendo/departamento/coquimbo
530000,61,3,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/arriendo-departamento-en-praderas-del-milagro/7deb678314f927bbed05eea2541ad5ab9103fe12?utm_source=arriendo/departamento/coquimbo
950000,81,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/arriendo-departamento-nuevo-en-barrio-residencial/b66ccee0ff23ed4edf754f6797bcadd199f594a5?utm_source=arriendo/departamento/coquimbo
580000,64,3,2,0,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/arriendo-excelente-departamento-en-la-serena/a5524371617d7dfa7c176a54118958e5dcb0560b?utm_source=arriendo/departamento/coquimbo
400000,48,1,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/condominio-el-milagro-arriendo-departamento/2edeb0eb9cd3fbea5143b01914faf94012f43b4a?utm_source=arriendo/departamento/coquimbo
450000,47,3,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-a-una-cuadra-de-la-playa/c2e55eebf2c658844c7a0e5911e152e0816fcd80?utm_source=arriendo/departamento/coquimbo
580000,39,1,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-en-arriendo-de-1-dorm-en-la-serena/940bdc3c8ec70faf122732ec67ea5b75ac8e1121?utm_source=arriendo/departamento/coquimbo
850000,100,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-en-arriendo-de-2-dorm-en-la-serena/975376b47f9306f7eca7da4a83f242edc23ab5b3?utm_source=arriendo/departamento/coquimbo
650000,65,2,2,0,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-en-arriendo-de-2-dorm-en-la-serena/ef6e65b649912ec921837821dcfee2a202d50887?utm_source=arriendo/departamento/coquimbo
600000,67,3,2,0,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-en-arriendo-de-3-dorm-en-av-pacifico/717e15cdb0d1b95a021cb2e6f698447786f9152c?utm_source=arriendo/departamento/coquimbo
620000,55,3,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-en-arriendo-de-3-dorm-en-la-serena/a57013b28ed367a2883b2336e02401d6ea1958ad?utm_source=arriendo/departamento/coquimbo
510000,60,3,1,0,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-en-arriendo-de-3-dorm-en-la-serena/f960c41b7cce81a6f98312f55d554004089bef1e?utm_source=arriendo/departamento/coquimbo
450000,50,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-en-arriendo-en-la-serena-marzo-diciembre-2026/0b5e9f6e4c6f6e95e156c9efe0b38a77e85ee69c?utm_source=arriendo/departamento/coquimbo
490000,47,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-en-arriendo-hasta-diciembre/6b9d0ba38e845a794c7a9ef17d3c6ce3edf2dcb6?utm_source=arriendo/departamento/coquimbo
500000,40,1,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/departamento-en-san-joaquin/f3969eb867917aed5592d5cd556ee194d41f05b6?utm_source=arriendo/departamento/coquimbo
570000,53,2,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/en-terrazas-de-sol-lll-se-arrienda-departamento/11874cf5b6477cd159cd64e4047aabf70efeac9f?utm_source=arriendo/departamento/coquimbo
500000,43,2,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/marzo-a-diciembre-puerta-del-mar/fdebe49024a0b265848ed939ecba2c236efd34c8?utm_source=arriendo/departamento/coquimbo
430000,58,1,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/se-arrienda-departamento-amoblado-con-vista-al-mar-full-equipado/40261cfe2d98347cde545f50bd50604ec54e8431?utm_source=arriendo/departamento/coquimbo
1400000,114,4,3,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/se-arrienda-departamento-duplex-en-avenida-del-mar/90342b1d9274010ae04f4b580ad4eb7bf3478298?utm_source=arriendo/departamento/coquimbo
700000,79,3,2,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/se-arrienda-departamento-en-gabriel-gonzalez-videla/500a32fa2c41cfd6d89a5ce7368b4477e2f2cd13?utm_source=arriendo/departamento/coquimbo
460000,39,1,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/se-arrienda-departamento-hasta-diciembre--laguna-del-mar/914c8fa11d03fab9503169369395c7e95459b2c6?utm_source=arriendo/departamento/coquimbo
380000,45,3,1,1,https://www.toctoc.com/propiedades/arriendocorredorasr/departamento/la-serena/se-arrienda-depto-av-pescadores-hasta-diciembre/2894cb90ff380fe0f7d6c659376256550d4f9ac6?utm_source=arriendo/departamento/coquimbo
520000,45,2,1,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/a-pasos-de-casino-enjoy-penuelas/32320051
750000,90,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/amoblado-de-marzo-a-diciembre-condominio-playa-herrradura/32060438
750000,90,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/amoblado-de-marzo-a-diciembre-condominio-playa-herrradura/32336060
650000,752,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/amplio-departamento-amoblado-sector-costanera-coquimbo/32362220
1000000,75,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/amplio-y-luminoso-con-vista-panoramica-al-mar-140746/31855497
650000,75,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-650-000-c-ggcc-2d-2b-vista-mar-161147/32361658
600000,95,3,3,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-amplio-departamento-excelente-sector-12691/32309883
650000,90,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-ano-corrido-puertas-del-mar-la-serena/32304402
450000,43,1,1,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-centro-de-coquimbo-depto-amoblado-con-vista-al-mar/32264390
450000,70,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-3d-2b/26726490
660000,792,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-amoblado-3d2b1e-barrio-universitario/32267121
850000,110,3,3,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-amoblado-ano-corrido-avda-del-mar-excelente-ubicacion/32258866
580000,58,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-amoblado-con-tremenda-ubicacion/32355532
480000,552,3,1,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-amoblado-en-los-tamarindos-3d1b-1estac/32293946
850000,902,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-condominio-marina-horizonte-iii-3d-2b/32316528
650000,65,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-de-2-dorm-avda-pacifico-la-serena/32204182
650000,85,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-en-condominio-playa-herradura/32241460
650000,742,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-en-penuelas-con-vista-al-mar/32257707
450000,30,1,1,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-marzo-dic-de-estudio-en-coquimbo/32220655
510000,70,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-departamento-serena-154211/32184255
500000,20,2,1,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-dpto-av-pacifico-la-serena-149970/32068338
550000,65,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-frente-al-mar-hasta-diciembre-en-serena/32219652
550000,65,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-frente-al-mar-hasta-diciembre-en-serena/32340819
490000,100,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-marzo-a-diciembre-2026-av-pacifico-4115/32144941
600000,86,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-marzo-a-diciembre-playa-serena/32121900
600000,86,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-marzo-a-diciembre-playa-serena/32349019
700000,80,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/arriendo-marzo-diciembre-101141/32032691
900000,148,4,3,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/cuatro-esquinas-74398/30300075
430000,56,3,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-3d-2b-amoblado-el-milagro/26606413
750000,90,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-amoblado-en-coquimbo/31090639
750000,90,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-amoblado-en-coquimbo/32336265
1100000,89,2,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-amplio-departamento-en-arriendo-de-2d-2b-en-condominio-vista-san-joaquin-la-serena/32173148
650000,150,3,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-amplio-y-como-departamento-valor-arriendo-incluye-ggcc-3-dormitorios-2-banos-bodega-estacionamiento-ubicado-a-150-metros-sup-jumbo/32232348
1000000,922,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-aqua-resort-arriendo-hasta-diciembre/30885407
650000,67,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-aqua-resort-arriendo-marzo-diciembre-la-serena/31993838
650000,64,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-aqua-resort-arriendo-marzo-diciembre/31993835
500000,522,3,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-arriendo-3-dorm-puertas-del-mar-la-serena/32204092
550000,142,2,2,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-arriendo-de-2-dorm-av-del-mar-en-la-serena/32204125
1200000,902,3,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-av-costanera-3400/32315272
1000000,95,2,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-av-gabriela-mistral/32315283
500000,56,2,1,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-av-la-marina-1202/32315274
500000,47,2,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-av-pacifico-750-condominio-jardin-del-pacifico-iii/32315275
750000,55,2,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-av-pacifico-751/32315264
600000,802,3,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-avenida-guillerml-ulriksen/32355482
450000,48,2,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-avenida-pacifico-con-cuatro-esquinas/30478826
470000,562,3,1,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-bosque-san-carlos/32315215
550000,182,1,1,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-calle-luisa-kneer-2820/30483967
550000,70,2,2,0,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-como-departamento-en-arriendo-modelo-mariposa-entrega-01-de-abril-de-2026/31978335
480000,42,1,1,1,https://www.yapo.cl/bienes-raices-alquiler-apartamentos/departamento-con-excelente-ubicacion-76640/29845682
